experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,HF_MODEL_ID,HUGGING_FACE_HUB_TOKEN,MAX_BATCH_TOTAL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,SAGEMAKER_CONTAINER_LOG_LEVEL,SAGEMAKER_REGION,SM_NUM_GPUS,OPTION_DTYPE,OPTION_MAX_ROLLING_BATCH_SIZE,OPTION_NEURON_OPTIMIZE_LEVEL,OPTION_N_POSITIONS,OPTION_ROLLING_BATCH,OPTION_TENSOR_PARALLEL_DEGREE,SAGEMAKER_MODEL_SERVER_TIMEOUT,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SAGEMAKER_TS_RESPONSE_TIMEOUT,ENDPOINT_SERVER_TIMEOUT,MODEL_CACHE_ROOT,SAGEMAKER_ENV
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3680,3680.0,1624.75,18,18.0,7.95,1,0.44,26,2.2438137249991996,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7466,3733.0,782.8,204,102.0,21.39,2,0.21,12,9.509892058504192,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2770,2770.0,649.37,102,102.0,23.91,1,0.23,13,4.24878161399829,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1646,1646.0,459.35,102,102.0,28.47,1,0.28,16,3.5738921599986497,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3680,3680.0,600.32,101,101.0,16.48,1,0.16,9,6.106140922005579,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7389,3694.5,2113.87,13,6.5,3.72,2,0.57,34,3.3771880099993723,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3249,3249.0,682.22,102,102.0,21.42,1,0.21,12,4.745058382002753,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2637,2637.0,636.8,102,102.0,24.63,1,0.24,14,4.125802009999461,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_2000-3000.jsonl,[],1,0.0,2333,2333.0,962.9,102,102.0,42.1,1,0.41,24,2.400776873000723,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4886,2443.0,950.35,204,102.0,39.68,2,0.39,23,5.111875024998881,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,10177,2544.25,791.88,366,91.5,28.48,4,0.31,18,11.915429619750284,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,29265,3658.125,1507.82,592,74.0,30.5,8,0.41,24,13.162651211750017,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4764,2382.0,1471.52,4878,2439.0,1506.74,2,0.62,37,2.096642737502407,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3789,3789.0,1995.06,3846,3846.0,2025.08,1,0.53,31,1.8544795070010878,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,4,payload_en_1000-2000.jsonl,[],4,0.0,6071,1517.75,1390.53,208,52.0,47.64,4,0.92,55,3.4269328329992277,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,8,payload_en_3000-4000.jsonl,[],8,0.0,27480,3435.0,929.71,625,78.125,21.15,8,0.27,16,21.071241667749746,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3909,3909.0,1610.19,102,102.0,42.02,1,0.41,24,2.4070051300004707,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_500-1000.jsonl,[],1,0.0,980,980.0,2124.14,995,995.0,2156.65,1,2.17,130,0.45070630500049447,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,887.31,204,102.0,42.34,2,0.42,25,4.7821269019987085,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,6,payload_en_3000-4000.jsonl,[],6,0.0,21458,3576.3333333333335,5197.89,21511,3585.1666666666665,5210.73,6,1.45,87,2.656714358666553,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,20275,3379.1666666666665,1330.27,612,102.0,40.15,6,0.39,23,13.575817735665623,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-770,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_1000-2000.jsonl,[],4,0.0,6114,1528.5,766.75,408,102.0,51.17,4,0.5,30,7.626009577499644,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_500-1000.jsonl,[],1,0.0,980,980.0,1089.91,16,16.0,17.79,1,1.11,66,0.8931430999982695,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,4,payload_en_3000-4000.jsonl,[],4,0.0,13084,3271.0,4103.43,13149,3287.25,4123.82,4,1.25,75,2.1409041790011543,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3971,3971.0,5814.11,6,6.0,8.78,1,1.46,87,0.6554100529974676,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6760,3380.0,751.75,203,101.5,22.57,2,0.22,13,8.964216590000433,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2803,2803.0,650.82,102,102.0,23.68,1,0.23,13,4.28394140900491,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_3000-4000.jsonl,[],2,0.0,6883,3441.5,2291.07,110,55.0,36.61,2,0.67,40,2.116216043497843,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,6,payload_en_3000-4000.jsonl,[],6,0.0,19066,3177.6666666666665,2349.14,19399,3233.1666666666665,2390.17,6,0.74,44,4.139623224332657,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5637,2818.5,729.3,204,102.0,26.39,2,0.26,15,7.707626899002207,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705802992,meta-textgeneration-llama-2-13b-2024-01-21-02-09-52-767,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_3000-4000.jsonl,[],1,0.0,3098,3098.0,4432.78,8,8.0,11.45,1,1.43,85,0.6833924859965919,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-774,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4275,2137.5,1919.32,4353,2176.5,1954.34,2,0.9,54,1.3972663015010767,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,21095,3515.8333333333335,1363.25,427,71.16666666666667,27.59,6,0.39,23,11.99141714483388,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3662,3662.0,1731.06,3722,3722.0,1759.42,1,0.47,28,2.080711247999716,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-01-43-23-143,huggingface-pytorch-tgi-inference-2024-01-21-01-43-16-526,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,6,payload_en_3000-4000.jsonl,[],6,0.0,20275,3379.1666666666665,1334.33,528,88.0,34.75,6,0.39,23,12.66788674233491,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705801395,meta-textgeneration-llama-2-13b-2024-01-21-01-43-15-759,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_2000-3000.jsonl,[],1,0.0,2321,2321.0,548.91,102,102.0,24.12,1,0.24,14,4.21638840200103,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705801395,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-01-43-15-819,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
