experiment_name,concurrency,payload_file,errors,successes,error_rate,all_prompts_token_count,prompt_token_count_mean,prompt_token_throughput,all_completions_token_count,completion_token_count_mean,completion_token_throughput,transactions,transactions_per_second,transactions_per_minute,latency_mean,instance_type,EndpointName,ModelName,Image,S3Uri,HF_MODEL_ID,HUGGING_FACE_HUB_TOKEN,MAX_BATCH_TOTAL_TOKENS,MAX_INPUT_LENGTH,MAX_TOTAL_TOKENS,SAGEMAKER_CONTAINER_LOG_LEVEL,SAGEMAKER_REGION,SM_NUM_GPUS,OPTION_DTYPE,OPTION_MAX_ROLLING_BATCH_SIZE,OPTION_NEURON_OPTIMIZE_LEVEL,OPTION_N_POSITIONS,OPTION_ROLLING_BATCH,OPTION_TENSOR_PARALLEL_DEGREE,SAGEMAKER_MODEL_SERVER_TIMEOUT,SAGEMAKER_MODEL_SERVER_WORKERS,SAGEMAKER_PROGRAM,SAGEMAKER_TS_RESPONSE_TIMEOUT,ENDPOINT_SERVER_TIMEOUT,MODEL_CACHE_ROOT,SAGEMAKER_ENV
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_1000-2000.jsonl,[],1,0.0,1746,1746.0,976.21,32,32.0,17.89,1,0.56,33,1.780092341999989,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-736,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3662,3662.0,728.21,101,101.0,20.08,1,0.2,12,5.001095883999369,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_2000-3000.jsonl,[],1,0.0,2637,2637.0,511.23,102,102.0,19.77,1,0.19,11,5.147073254003772,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6877,3438.5,1059.58,203,101.5,31.28,2,0.31,18,6.470619716004876,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3302,3302.0,1235.8,8,8.0,2.99,1,0.37,22,2.658289277998847,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5482,2741.0,991.59,204,102.0,36.9,2,0.36,21,5.503539079501934,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3098,3098.0,588.97,102,102.0,19.39,1,0.19,11,5.2427628860023106,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,4,payload_en_2000-3000.jsonl,[],4,0.0,9726,2431.5,1134.98,407,101.75,47.49,4,0.47,28,7.825515259250096,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4971,2485.5,1686.4,5082,2541.0,1724.06,2,0.68,40,1.8523999649987672,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3000,3000.0,2090.08,3039,3039.0,2117.25,1,0.7,42,1.3960666399943875,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5315,2657.5,979.31,204,102.0,37.59,2,0.37,22,5.408760303995223,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1373,1373.0,869.86,29,29.0,18.37,1,0.63,37,1.5718086599954404,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_2000-3000.jsonl,[],2,0.0,5482,2741.0,832.84,106,53.0,16.1,2,0.3,18,5.284176453998953,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3783,3783.0,735.55,102,102.0,19.83,1,0.19,11,5.1261528879986145,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_3000-4000.jsonl,[],2,0.0,6626,3313.0,3100.63,6684,3342.0,3127.77,2,0.94,56,1.8922801174994675,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3789,3789.0,735.95,102,102.0,19.81,1,0.19,11,5.130861155994353,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.24xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=12,1,payload_en_1-500.jsonl,[],1,0.0,304,304.0,116.14,26,26.0,9.93,1,0.38,22,2.612585744995158,ml.inf2.24xlarge,llama-2-13b-inf2-24xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-736,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,12,120,1,inference.py,120,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7466,3733.0,1090.04,204,102.0,29.78,2,0.29,17,6.822334375996434,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3783,3783.0,657.86,102,102.0,17.74,1,0.17,10,5.734469225004432,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3482,3482.0,715.65,102,102.0,20.96,1,0.21,12,4.84816227099509,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7389,3694.5,872.82,115,57.5,13.58,2,0.24,14,7.169089738003095,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,1,payload_en_2000-3000.jsonl,[],1,0.0,2711,2711.0,1278.28,48,48.0,22.63,1,0.47,28,2.1049931549932808,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,1,payload_en_3000-4000.jsonl,[],1,0.0,3996,3996.0,2551.86,4036,4036.0,2577.41,1,0.64,38,1.5175079929904314,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7466,3733.0,1092.14,130,65.0,19.02,2,0.29,17,5.506701358506689,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1000-2000.jsonl,[],1,0.0,1598,1598.0,487.05,102,102.0,31.09,1,0.3,18,3.2729279449995374,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3363,3363.0,701.07,102,102.0,21.26,1,0.21,12,4.781603490991984,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-inf2.48xlarge-djl-0.24.0-neuronx-sdk-2.14.1-bs=4-tpd=24,2,payload_en_1000-2000.jsonl,[],2,0.0,2971,1485.5,1197.02,37,18.5,14.91,2,0.81,48,2.4218151480017696,ml.inf2.48xlarge,llama-2-13b-inf2-48xlarge-1705848858,meta-textgenerationneuron-llama-2-13b-f-2024-01-21-14-54-18-775,763104351884.dkr.ecr.us-east-1.amazonaws.com/djl-inference:0.26.0-neuronx-sdk2.16.0,s3://jumpstart-private-cache-prod-us-east-1/meta-textgenerationneuron/meta-textgenerationneuron-llama-2-13b-f/artifacts/inference-prepack/v1.0.0/,,,,,,,,,fp16,4,2,4096,auto,24,120,1,inference.py,120,,,
llama2-13b-p4d.24xlarge-tgi-inference-2.0.1-tgi0.9.3-gpu-py39-cu118,2,payload_en_2000-3000.jsonl,[],2,0.0,4886,2443.0,4882.4,4920,2460.0,4916.38,2,2.0,120,0.9108477650006535,ml.p4d.24xlarge,huggingface-pytorch-tgi-inference-2024-01-21-14-54-24-692,huggingface-pytorch-tgi-inference-2024-01-21-14-54-19-655,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi0.9.3-gpu-py39-cu118-ubuntu20.04,,meta-llama/Llama-2-13b-chat-hf,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,8192,4090,4096,20,us-east-1,8,,,,,,,,,,,,,
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3979,3979.0,697.09,102,102.0,17.87,1,0.18,10,5.690422614003182,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3996,3996.0,655.12,102,102.0,16.72,1,0.16,9,6.081331699009752,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3950,3950.0,711.75,102,102.0,18.38,1,0.18,10,5.53409607699723,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,7103,3551.5,1116.91,114,57.0,17.93,2,0.31,18,4.894270245502412,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_3000-4000.jsonl,[],2,0.0,6598,3299.0,854.69,111,55.5,14.38,2,0.26,15,6.401538904501649,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.24xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_3000-4000.jsonl,[],1,0.0,3655,3655.0,711.33,102,102.0,19.85,1,0.19,11,5.1249372369929915,ml.g5.24xlarge,llama-2-13b-g5-24xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-053,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.48xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,2,payload_en_1000-2000.jsonl,[],2,0.0,3828,1914.0,749.92,204,102.0,39.96,2,0.39,23,5.072872295000707,ml.g5.48xlarge,llama-2-13b-g5-48xlarge-1705850907,meta-textgeneration-llama-2-13b-2024-01-21-15-28-27-062,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,8,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
llama2-13b-g5.12xlarge-huggingface-pytorch-tgi-inference-2.0.1-tgi1.1.0,1,payload_en_1-500.jsonl,[],1,0.0,304,304.0,129.94,102,102.0,43.6,1,0.43,25,2.33133073701174,ml.g5.12xlarge,llama-2-13b-g5-12xlarge-1705848858,meta-textgeneration-llama-2-13b-2024-01-21-14-54-18-821,763104351884.dkr.ecr.us-east-1.amazonaws.com/huggingface-pytorch-tgi-inference:2.0.1-tgi1.1.0-gpu-py39-cu118-ubuntu20.04,s3://jumpstart-private-cache-prod-us-east-1/meta-textgeneration/meta-textgeneration-llama-2-13b/artifacts/inference-prepack/v1.0.0/,/opt/ml/model,,,4095,4096,,,4,,,,,,,,1,inference.py,,3600,/opt/ml/model,1
